"","x","y","ymin","ymax","se","samplingType"
"340",42.4080869565217,-1.07478035619272,-2.65428938242316,0.504728670037724,0.805262819855617,"linear-less-than-ten"
"341",42.8017366220736,-1.10428529727709,-2.6809461526288,0.47237555807462,0.803810769835547,"linear-less-than-ten"
"342",43.1953862876254,-1.13253403791284,-2.70689328288389,0.441825207058201,0.802637366433245,"linear-less-than-ten"
"343",43.5890359531773,-1.15949210187753,-2.7320577716877,0.413073567932631,0.801722968751632,"linear-less-than-ten"
"344",43.9826856187291,-1.18512501294872,-2.75636817663833,0.386118150740884,0.801048730750943,"linear-less-than-ten"
"345",44.3763352842809,-1.20939829490397,-2.77975464732043,0.360958057512478,0.800596618015503,"linear-less-than-ten"
"346",44.7699849498328,-1.23227747152085,-2.80214894549465,0.337594002452952,0.800349418046695,"linear-less-than-ten"
"347",45.1636346153846,-1.25372806657691,-2.82348445365061,0.316028320496798,0.800290744623397,"linear-less-than-ten"
"348",45.5572842809365,-1.27371560384971,-2.84369617304228,0.29626496534286,0.800405036800396,"linear-less-than-ten"
"349",45.9509339464883,-1.29220560711682,-2.86272071235042,0.27830949811678,0.800677553128296,"linear-less-than-ten"
"350",46.3445836120401,-1.30916360015579,-2.88049626811551,0.262169067803926,0.801094361677859,"linear-less-than-ten"
"351",46.738233277592,-1.3245551067442,-2.896962598061,0.247852384572612,0.801642326439695,"linear-less-than-ten"
"352",47.1318829431438,-1.33834565065959,-2.91206098838515,0.235369687065977,0.802309090649056,"linear-less-than-ten"
"353",47.5255326086957,-1.35050075567953,-2.92573421604535,0.224732704686291,0.803083057557682,"linear-less-than-ten"
"354",47.9191822742475,-1.36098594558158,-2.93792650699388,0.215954615830723,0.803953369141624,"linear-less-than-ten"
"355",48.3128319397993,-1.3697667441433,-2.94858349125312,0.209050002966515,0.804909883197741,"linear-less-than-ten"
"356",48.7064816053512,-1.37797900809415,-2.95851411626476,0.20255610007647,0.805785935344561,"linear-less-than-ten"
"357",49.100131270903,-1.38672853622094,-2.96850289456333,0.195045822121446,0.806417727927733,"linear-less-than-ten"
"358",49.4937809364548,-1.39590400065315,-2.9784410500847,0.186633048778405,0.806806561905217,"linear-less-than-ten"
"359",49.8874306020067,-1.40539404984758,-2.9882254693105,0.177437369615345,0.806956637173927,"linear-less-than-ten"
"360",50.2810802675585,-1.41508733226103,-2.99775810578978,0.167583441267706,0.80687473691517,"linear-less-than-ten"
"361",50.6747299331104,-1.42487249635033,-3.00694541228219,0.157200419581536,0.806569938090764,"linear-less-than-ten"
"362",51.0683795986622,-1.43463819057227,-3.01569781307766,0.146421431933127,0.806053342421863,"linear-less-than-ten"
"363",51.462029264214,-1.44427306338365,-3.02392921175419,0.135383084986882,0.805337825434837,"linear-less-than-ten"
"364",51.8556789297659,-1.4536657632413,-3.03155652990141,0.124225003418808,0.804437801294011,"linear-less-than-ten"
"365",52.2493285953177,-1.46270493860202,-3.03849927267023,0.113089395466201,0.803369001310883,"linear-less-than-ten"
"366",52.6429782608696,-1.4712792379226,-3.04467911738936,0.102120641544161,0.802148264213239,"linear-less-than-ten"
"367",53.0366279264214,-1.47927730965987,-3.0500195219004,0.0914649025806611,0.800793336467153,"linear-less-than-ten"
"368",53.4302775919732,-1.48658780227063,-3.05444534969714,0.0812697451558884,0.799322681166109,"linear-less-than-ten"
"369",53.8239272575251,-1.49309936421168,-3.05788250940236,0.0716837809790012,0.797755294229608,"linear-less-than-ten"
"370",54.2175769230769,-1.49870064393983,-3.06025760657319,0.0628563186935214,0.796110526887138,"linear-less-than-ten"
"371",54.6112265886288,-1.5032802899119,-3.06149760628933,0.0549370264655245,0.794407913659413,"linear-less-than-ten"
"372",55.0048762541806,-1.50672695058469,-3.06152950544356,0.048075604274183,0.79266700528605,"linear-less-than-ten"
"373",55.3985259197324,-1.508929274415,-3.06028001411591,0.0424214652859134,0.790907206284235,"linear-less-than-ten"
"374",55.7921755852843,-1.50977590985964,-3.05767524586793,0.0381234261486447,0.789147617055033,"linear-less-than-ten"
"375",56.1858252508361,-1.50915550537543,-3.05364041723426,0.0353294064834069,0.787406880678658,"linear-less-than-ten"
"376",56.579474916388,-1.50695670941916,-3.04809955710888,0.0341861382705664,0.785703034754222,"linear-less-than-ten"
